date,city,source,latitude,longitude,temp_mean,temp_min,temp_max,precipitation_sum,wind_speed_max,pressure_mean,weather_code,year,month,day_of_year,season,is_forecast
2024-10-11,Santiago,historical_csv,-33.4489,-70.6693,20.4,13.0,28.0,0.0,22.8,1012.0,,2024,10,285,primavera,False
2024-10-12,Santiago,historical_csv,-33.4489,-70.6693,18.3,11.4,26.5,0.0,12.2,1014.5,,2024,10,286,primavera,False
2024-10-13,Santiago,historical_csv,-33.4489,-70.6693,20.7,12.7,26.1,0.0,4.5,1011.4,,2024,10,287,primavera,False
2024-10-14,Santiago,historical_csv,-33.4489,-70.6693,21.3,13.4,28.1,0.0,16.3,1005.2,,2024,10,288,primavera,False
2024-10-15,Santiago,historical_csv,-33.4489,-70.6693,22.9,16.5,27.6,19.3,23.8,1015.3,,2024,10,289,primavera,False
2024-10-16,Santiago,historical_csv,-33.4489,-70.6693,20.5,14.2,28.4,0.0,16.2,1018.7,,2024,10,290,primavera,False
2024-10-17,Santiago,historical_csv,-33.4489,-70.6693,23.4,16.3,29.9,0.0,20.4,1010.4,,2024,10,291,primavera,False
2024-10-18,Santiago,historical_csv,-33.4489,-70.6693,23.9,15.7,30.8,0.0,15.8,1012.6,,2024,10,292,primavera,False
2024-10-19,Santiago,historical_csv,-33.4489,-70.6693,19.6,15.0,24.5,0.0,20.1,1011.6,,2024,10,293,primavera,False
2024-10-20,Santiago,historical_csv,-33.4489,-70.6693,21.4,15.0,27.3,0.0,21.5,1004.1,,2024,10,294,primavera,False
2024-10-21,Santiago,historical_csv,-33.4489,-70.6693,22.6,17.7,27.8,0.0,25.2,1007.2,,2024,10,295,primavera,False
2024-10-22,Santiago,historical_csv,-33.4489,-70.6693,19.5,14.0,26.1,0.0,20.6,1003.0,,2024,10,296,primavera,False
2024-10-23,Santiago,historical_csv,-33.4489,-70.6693,20.5,12.3,29.0,0.0,23.5,1012.2,,2024,10,297,primavera,False
2024-10-24,Santiago,historical_csv,-33.4489,-70.6693,18.7,14.1,27.4,0.0,20.3,1007.1,,2024,10,298,primavera,False
2024-10-25,Santiago,historical_csv,-33.4489,-70.6693,21.5,16.3,29.0,0.0,22.7,1010.8,,2024,10,299,primavera,False
2024-10-26,Santiago,historical_csv,-33.4489,-70.6693,20.8,15.4,26.9,0.0,12.3,1023.2,,2024,10,300,primavera,False
2024-10-27,Santiago,historical_csv,-33.4489,-70.6693,22.5,14.7,30.5,4.6,25.3,1003.6,,2024,10,301,primavera,False
2024-10-28,Santiago,historical_csv,-33.4489,-70.6693,23.5,18.9,28.4,0.0,11.3,1010.7,,2024,10,302,primavera,False
2024-10-29,Santiago,historical_csv,-33.4489,-70.6693,21.7,14.6,28.9,0.0,12.9,1020.9,,2024,10,303,primavera,False
2024-10-30,Santiago,historical_csv,-33.4489,-70.6693,23.7,17.3,30.1,0.0,26.8,1010.1,,2024,10,304,primavera,False
2024-10-31,Santiago,historical_csv,-33.4489,-70.6693,22.9,16.5,31.0,0.0,20.9,1019.3,,2024,10,305,primavera,False
2024-11-01,Santiago,historical_csv,-33.4489,-70.6693,24.5,16.8,30.9,0.0,28.5,1005.4,,2024,11,306,primavera,False
2024-11-02,Santiago,historical_csv,-33.4489,-70.6693,21.4,15.2,30.2,0.0,23.0,1003.0,,2024,11,307,primavera,False
2024-11-03,Santiago,historical_csv,-33.4489,-70.6693,22.9,15.9,32.2,0.0,11.6,1015.6,,2024,11,308,primavera,False
2024-11-04,Santiago,historical_csv,-33.4489,-70.6693,25.2,19.7,32.7,0.0,16.9,1007.5,,2024,11,309,primavera,False
2024-11-05,Santiago,historical_csv,-33.4489,-70.6693,24.6,18.5,32.1,2.3,18.0,1010.6,,2024,11,310,primavera,False
2024-11-06,Santiago,historical_csv,-33.4489,-70.6693,23.6,17.3,32.8,0.0,13.0,1011.4,,2024,11,311,primavera,False
2024-11-07,Santiago,historical_csv,-33.4489,-70.6693,26.4,20.9,33.1,0.0,24.7,1007.1,,2024,11,312,primavera,False
2024-11-08,Santiago,historical_csv,-33.4489,-70.6693,20.7,14.1,30.1,0.0,13.6,1021.8,,2024,11,313,primavera,False
2024-11-09,Santiago,historical_csv,-33.4489,-70.6693,21.3,15.9,27.8,0.0,24.5,1017.8,,2024,11,314,primavera,False
2024-11-10,Santiago,historical_csv,-33.4489,-70.6693,22.6,16.2,29.1,0.0,7.7,1018.2,,2024,11,315,primavera,False
2024-11-11,Santiago,historical_csv,-33.4489,-70.6693,24.4,17.2,29.0,0.0,17.6,1005.2,,2024,11,316,primavera,False
2024-11-12,Santiago,historical_csv,-33.4489,-70.6693,27.5,21.0,35.8,9.7,19.6,1006.3,,2024,11,317,primavera,False
2024-11-13,Santiago,historical_csv,-33.4489,-70.6693,24.8,16.4,33.1,0.0,18.3,1014.0,,2024,11,318,primavera,False
2024-11-14,Santiago,historical_csv,-33.4489,-70.6693,22.3,16.6,29.4,0.0,7.2,1014.0,,2024,11,319,primavera,False
2024-11-15,Santiago,historical_csv,-33.4489,-70.6693,25.7,20.2,31.7,0.0,13.0,1007.5,,2024,11,320,primavera,False
2024-11-16,Santiago,historical_csv,-33.4489,-70.6693,26.4,20.5,31.0,0.0,18.0,1017.5,,2024,11,321,primavera,False
2024-11-17,Santiago,historical_csv,-33.4489,-70.6693,23.2,15.7,32.4,0.0,18.5,1007.4,,2024,11,322,primavera,False
2024-11-18,Santiago,historical_csv,-33.4489,-70.6693,25.7,18.3,35.1,0.0,20.4,1009.8,,2024,11,323,primavera,False
2024-11-19,Santiago,historical_csv,-33.4489,-70.6693,22.2,16.4,28.3,0.0,16.1,1016.3,,2024,11,324,primavera,False
2024-11-20,Santiago,historical_csv,-33.4489,-70.6693,27.9,20.3,36.3,0.0,14.9,1010.1,,2024,11,325,primavera,False
2024-11-21,Santiago,historical_csv,-33.4489,-70.6693,26.6,18.4,31.6,0.0,23.8,1007.6,,2024,11,326,primavera,False
2024-11-22,Santiago,historical_csv,-33.4489,-70.6693,26.8,18.5,32.8,0.0,18.2,1025.0,,2024,11,327,primavera,False
2024-11-23,Santiago,historical_csv,-33.4489,-70.6693,28.2,21.8,34.5,0.0,10.8,1019.9,,2024,11,328,primavera,False
2024-11-24,Santiago,historical_csv,-33.4489,-70.6693,25.0,17.6,33.3,0.0,12.2,1010.4,,2024,11,329,primavera,False
2024-11-25,Santiago,historical_csv,-33.4489,-70.6693,26.6,20.5,33.3,0.0,20.1,1009.3,,2024,11,330,primavera,False
2024-11-26,Santiago,historical_csv,-33.4489,-70.6693,24.8,19.7,32.8,0.0,20.3,1010.7,,2024,11,331,primavera,False
2024-11-27,Santiago,historical_csv,-33.4489,-70.6693,29.5,24.7,37.8,0.0,22.5,1019.4,,2024,11,332,primavera,False
2024-11-28,Santiago,historical_csv,-33.4489,-70.6693,27.4,19.5,32.1,0.0,22.5,1020.6,,2024,11,333,primavera,False
2024-11-29,Santiago,historical_csv,-33.4489,-70.6693,24.6,18.2,30.0,0.0,20.5,1018.3,,2024,11,334,primavera,False
2024-11-30,Santiago,historical_csv,-33.4489,-70.6693,26.2,20.1,31.1,0.0,15.5,1009.6,,2024,11,335,primavera,False
2024-12-01,Santiago,historical_csv,-33.4489,-70.6693,26.1,21.0,32.6,0.0,16.0,1014.7,,2024,12,336,verano,False
2024-12-02,Santiago,historical_csv,-33.4489,-70.6693,26.5,18.8,32.8,0.0,12.0,1013.9,,2024,12,337,verano,False
2024-12-03,Santiago,historical_csv,-33.4489,-70.6693,28.9,21.0,38.0,0.0,16.7,1018.4,,2024,12,338,verano,False
2024-12-04,Santiago,historical_csv,-33.4489,-70.6693,26.8,21.3,34.2,0.0,14.2,1013.8,,2024,12,339,verano,False
2024-12-05,Santiago,historical_csv,-33.4489,-70.6693,26.4,18.8,31.4,0.0,18.9,1012.4,,2024,12,340,verano,False
2024-12-06,Santiago,historical_csv,-33.4489,-70.6693,28.4,22.1,35.6,0.0,22.7,1008.6,,2024,12,341,verano,False
2024-12-07,Santiago,historical_csv,-33.4489,-70.6693,25.9,18.9,30.7,0.0,13.9,1015.0,,2024,12,342,verano,False
2024-12-08,Santiago,historical_csv,-33.4489,-70.6693,25.1,18.9,32.4,0.0,20.0,1010.2,,2024,12,343,verano,False
2024-12-09,Santiago,historical_csv,-33.4489,-70.6693,27.9,20.1,33.4,0.0,13.9,1010.7,,2024,12,344,verano,False
2024-12-10,Santiago,historical_csv,-33.4489,-70.6693,29.0,21.7,33.6,0.0,17.5,1008.0,,2024,12,345,verano,False
2024-12-11,Santiago,historical_csv,-33.4489,-70.6693,25.6,18.3,31.6,0.0,19.8,1018.4,,2024,12,346,verano,False
2024-12-12,Santiago,historical_csv,-33.4489,-70.6693,29.1,23.5,35.8,0.0,19.2,1013.5,,2024,12,347,verano,False
2024-12-13,Santiago,historical_csv,-33.4489,-70.6693,28.1,20.8,36.7,0.0,19.0,1013.6,,2024,12,348,verano,False
2024-12-14,Santiago,historical_csv,-33.4489,-70.6693,30.8,23.5,40.1,0.0,23.5,1019.2,,2024,12,349,verano,False
2024-12-15,Santiago,historical_csv,-33.4489,-70.6693,28.1,22.3,33.5,0.0,16.1,1018.7,,2024,12,350,verano,False
2024-12-16,Santiago,historical_csv,-33.4489,-70.6693,29.9,23.5,37.0,0.0,15.5,1024.8,,2024,12,351,verano,False
2024-12-17,Santiago,historical_csv,-33.4489,-70.6693,29.0,22.0,37.7,0.0,23.0,1004.7,,2024,12,352,verano,False
2024-12-18,Santiago,historical_csv,-33.4489,-70.6693,28.1,21.3,36.9,0.0,13.6,1015.8,,2024,12,353,verano,False
2024-12-19,Santiago,historical_csv,-33.4489,-70.6693,27.9,21.3,34.8,0.0,8.2,1006.5,,2024,12,354,verano,False
2024-12-20,Santiago,historical_csv,-33.4489,-70.6693,28.9,21.6,36.6,0.0,26.2,1023.8,,2024,12,355,verano,False
2024-12-21,Santiago,historical_csv,-33.4489,-70.6693,27.5,21.4,35.7,0.0,27.0,1010.7,,2024,12,356,verano,False
2024-12-22,Santiago,historical_csv,-33.4489,-70.6693,28.6,21.9,34.1,0.0,15.8,1012.8,,2024,12,357,verano,False
2024-12-23,Santiago,historical_csv,-33.4489,-70.6693,28.2,20.9,36.8,0.0,28.5,1005.9,,2024,12,358,verano,False
2024-12-24,Santiago,historical_csv,-33.4489,-70.6693,31.0,23.4,38.2,0.0,17.8,1014.0,,2024,12,359,verano,False
2024-12-25,Santiago,historical_csv,-33.4489,-70.6693,27.9,21.2,37.2,0.0,13.9,1007.3,,2024,12,360,verano,False
2024-12-26,Santiago,historical_csv,-33.4489,-70.6693,28.7,22.0,35.8,0.0,6.9,1015.3,,2024,12,361,verano,False
2024-12-27,Santiago,historical_csv,-33.4489,-70.6693,29.4,21.6,37.2,0.0,18.9,1009.3,,2024,12,362,verano,False
2024-12-28,Santiago,historical_csv,-33.4489,-70.6693,30.3,23.4,39.6,0.0,15.6,1011.8,,2024,12,363,verano,False
2024-12-29,Santiago,historical_csv,-33.4489,-70.6693,29.2,20.8,34.9,0.0,15.2,1016.1,,2024,12,364,verano,False
2024-12-30,Santiago,historical_csv,-33.4489,-70.6693,30.4,23.3,35.4,13.4,14.4,1015.9,,2024,12,365,verano,False
2024-12-31,Santiago,historical_csv,-33.4489,-70.6693,29.6,23.8,37.7,0.0,10.3,1002.9,,2024,12,366,verano,False
2026-06-08,Santiago,open_meteo_api,-33.4489,-70.6693,12.2,6.5,19.4,0.0,7.0,,3.0,2026,6,159,invierno,True
2026-06-09,Santiago,open_meteo_api,-33.4489,-70.6693,9.8,7.8,12.4,0.0,6.9,,3.0,2026,6,160,invierno,True
2026-06-10,Santiago,open_meteo_api,-33.4489,-70.6693,9.5,7.3,13.1,7.9,12.0,,61.0,2026,6,161,invierno,True
2026-06-11,Santiago,open_meteo_api,-33.4489,-70.6693,9.3,3.3,16.2,0.0,4.0,,3.0,2026,6,162,invierno,True
2026-06-12,Santiago,open_meteo_api,-33.4489,-70.6693,9.8,8.1,11.8,0.3,5.6,,51.0,2026,6,163,invierno,True
2026-06-13,Santiago,open_meteo_api,-33.4489,-70.6693,12.2,9.6,15.4,0.9,5.7,,51.0,2026,6,164,invierno,True
2026-06-14,Santiago,open_meteo_api,-33.4489,-70.6693,14.7,9.3,21.2,0.0,2.5,,3.0,2026,6,165,invierno,True
2021-01-01,Talca,historical_csv,-35.4264,-71.6554,27.7,19.6,36.8,0.0,18.2,1017.3,,2021,1,1,verano,False
2021-01-02,Talca,historical_csv,-35.4264,-71.6554,29.6,24.4,38.1,0.0,20.3,1010.8,,2021,1,2,verano,False
2021-01-03,Talca,historical_csv,-35.4264,-71.6554,26.8,20.6,33.5,0.0,17.5,1009.2,,2021,1,3,verano,False
2021-01-04,Talca,historical_csv,-35.4264,-71.6554,28.1,23.6,36.4,7.8,21.9,1010.8,,2021,1,4,verano,False
2021-01-05,Talca,historical_csv,-35.4264,-71.6554,28.0,20.6,35.4,0.0,13.4,1007.3,,2021,1,5,verano,False
2021-01-06,Talca,historical_csv,-35.4264,-71.6554,25.8,19.1,31.5,0.0,7.0,1014.8,,2021,1,6,verano,False
2021-01-07,Talca,historical_csv,-35.4264,-71.6554,26.0,18.1,33.2,0.0,24.0,1016.1,,2021,1,7,verano,False
2021-01-08,Talca,historical_csv,-35.4264,-71.6554,25.9,20.2,34.6,0.0,13.7,1018.8,,2021,1,8,verano,False
2021-01-09,Talca,historical_csv,-35.4264,-71.6554,26.9,22.1,33.3,0.0,20.4,1017.0,,2021,1,9,verano,False
2021-01-10,Talca,historical_csv,-35.4264,-71.6554,28.8,23.0,33.9,0.0,6.6,1011.6,,2021,1,10,verano,False
2021-01-11,Talca,historical_csv,-35.4264,-71.6554,27.7,19.8,32.7,0.0,14.8,1011.9,,2021,1,11,verano,False
2021-01-12,Talca,historical_csv,-35.4264,-71.6554,27.2,20.1,32.9,0.0,15.2,1010.6,,2021,1,12,verano,False
2021-01-13,Talca,historical_csv,-35.4264,-71.6554,25.1,18.1,30.9,0.0,27.6,1013.8,,2021,1,13,verano,False
2021-01-14,Talca,historical_csv,-35.4264,-71.6554,27.5,21.9,33.2,0.0,6.9,1015.2,,2021,1,14,verano,False
2021-01-15,Talca,historical_csv,-35.4264,-71.6554,26.5,21.5,33.4,0.0,13.5,1008.5,,2021,1,15,verano,False
2021-01-16,Talca,historical_csv,-35.4264,-71.6554,28.0,22.2,36.3,0.0,16.0,1006.0,,2021,1,16,verano,False
2021-01-17,Talca,historical_csv,-35.4264,-71.6554,28.9,23.0,37.3,0.0,21.1,1013.0,,2021,1,17,verano,False
2021-01-18,Talca,historical_csv,-35.4264,-71.6554,30.2,25.2,37.5,2.4,29.9,1012.0,,2021,1,18,verano,False
2021-01-19,Talca,historical_csv,-35.4264,-71.6554,28.4,22.2,37.1,0.0,11.6,1022.2,,2021,1,19,verano,False
2021-01-20,Talca,historical_csv,-35.4264,-71.6554,27.7,21.2,36.3,0.0,10.5,1009.1,,2021,1,20,verano,False
2021-01-21,Talca,historical_csv,-35.4264,-71.6554,26.1,19.2,33.7,0.0,7.8,1008.5,,2021,1,21,verano,False
2021-01-22,Talca,historical_csv,-35.4264,-71.6554,27.2,22.2,32.0,0.0,19.5,1010.8,,2021,1,22,verano,False
2021-01-23,Talca,historical_csv,-35.4264,-71.6554,31.2,23.0,40.2,0.0,14.9,1013.8,,2021,1,23,verano,False
2021-01-24,Talca,historical_csv,-35.4264,-71.6554,27.1,20.9,31.6,0.0,12.2,1022.3,,2021,1,24,verano,False
2021-01-25,Talca,historical_csv,-35.4264,-71.6554,28.6,22.3,34.7,0.0,21.8,1012.9,,2021,1,25,verano,False
2021-01-26,Talca,historical_csv,-35.4264,-71.6554,27.8,23.1,36.3,0.0,23.3,1017.2,,2021,1,26,verano,False
2021-01-27,Talca,historical_csv,-35.4264,-71.6554,25.6,20.4,32.7,0.0,9.7,1006.6,,2021,1,27,verano,False
2021-01-28,Talca,historical_csv,-35.4264,-71.6554,29.8,24.5,35.0,0.0,17.2,1011.4,,2021,1,28,verano,False
2021-01-29,Talca,historical_csv,-35.4264,-71.6554,28.8,21.3,34.8,0.0,16.1,1013.3,,2021,1,29,verano,False
2021-01-30,Talca,historical_csv,-35.4264,-71.6554,25.9,20.8,33.3,0.0,20.6,1011.0,,2021,1,30,verano,False
2021-01-31,Talca,historical_csv,-35.4264,-71.6554,27.2,18.7,33.9,0.0,23.5,1015.5,,2021,1,31,verano,False
2021-02-01,Talca,historical_csv,-35.4264,-71.6554,28.9,22.0,36.5,0.0,13.7,1017.1,,2021,2,32,verano,False
2021-02-02,Talca,historical_csv,-35.4264,-71.6554,28.9,21.0,33.7,0.0,18.5,1017.6,,2021,2,33,verano,False
2021-02-03,Talca,historical_csv,-35.4264,-71.6554,29.8,24.8,35.1,0.0,14.1,1013.1,,2021,2,34,verano,False
2021-02-04,Talca,historical_csv,-35.4264,-71.6554,26.9,21.4,32.4,0.0,20.2,1007.8,,2021,2,35,verano,False
2021-02-05,Talca,historical_csv,-35.4264,-71.6554,29.6,23.3,34.3,0.0,18.5,1017.5,,2021,2,36,verano,False
2021-02-06,Talca,historical_csv,-35.4264,-71.6554,28.5,22.8,35.0,0.0,23.7,1007.7,,2021,2,37,verano,False
2021-02-07,Talca,historical_csv,-35.4264,-71.6554,27.2,20.6,33.8,0.0,17.2,1021.1,,2021,2,38,verano,False
2021-02-08,Talca,historical_csv,-35.4264,-71.6554,25.5,19.5,30.5,3.8,11.4,1019.5,,2021,2,39,verano,False
2021-02-09,Talca,historical_csv,-35.4264,-71.6554,27.4,20.8,34.9,0.0,14.9,1013.9,,2021,2,40,verano,False
2021-02-10,Talca,historical_csv,-35.4264,-71.6554,24.8,17.4,30.9,0.0,16.3,1015.6,,2021,2,41,verano,False
2021-02-11,Talca,historical_csv,-35.4264,-71.6554,28.2,23.3,35.9,0.0,17.9,1014.6,,2021,2,42,verano,False
2021-02-12,Talca,historical_csv,-35.4264,-71.6554,27.7,22.4,35.7,0.0,25.6,1013.1,,2021,2,43,verano,False
2021-02-13,Talca,historical_csv,-35.4264,-71.6554,26.2,19.0,35.1,0.0,14.9,1007.3,,2021,2,44,verano,False
2021-02-14,Talca,historical_csv,-35.4264,-71.6554,27.5,19.8,33.1,0.0,27.1,1016.1,,2021,2,45,verano,False
2021-02-15,Talca,historical_csv,-35.4264,-71.6554,27.6,22.9,33.5,0.0,14.0,1010.5,,2021,2,46,verano,False
2021-02-16,Talca,historical_csv,-35.4264,-71.6554,26.2,20.3,34.8,0.0,13.8,1011.5,,2021,2,47,verano,False
2021-02-17,Talca,historical_csv,-35.4264,-71.6554,24.5,18.7,31.5,0.0,23.7,1016.1,,2021,2,48,verano,False
2021-02-18,Talca,historical_csv,-35.4264,-71.6554,27.1,19.0,35.1,0.0,21.2,1010.7,,2021,2,49,verano,False
2021-02-19,Talca,historical_csv,-35.4264,-71.6554,27.4,20.0,32.7,0.0,20.2,1011.8,,2021,2,50,verano,False
2021-02-20,Talca,historical_csv,-35.4264,-71.6554,26.1,20.0,33.6,0.0,11.7,1013.1,,2021,2,51,verano,False
2021-02-21,Talca,historical_csv,-35.4264,-71.6554,28.0,20.4,35.9,0.0,14.2,1023.0,,2021,2,52,verano,False
2021-02-22,Talca,historical_csv,-35.4264,-71.6554,26.5,21.9,35.3,0.0,17.8,1010.5,,2021,2,53,verano,False
2021-02-23,Talca,historical_csv,-35.4264,-71.6554,26.5,20.3,34.4,0.0,12.5,1012.5,,2021,2,54,verano,False
2021-02-24,Talca,historical_csv,-35.4264,-71.6554,25.3,18.2,34.3,0.0,12.9,1009.3,,2021,2,55,verano,False
2021-02-25,Talca,historical_csv,-35.4264,-71.6554,26.4,21.3,32.2,0.0,7.1,1010.1,,2021,2,56,verano,False
2021-02-26,Talca,historical_csv,-35.4264,-71.6554,27.3,21.9,33.9,0.0,17.9,1010.3,,2021,2,57,verano,False
2021-02-27,Talca,historical_csv,-35.4264,-71.6554,28.6,22.0,36.5,0.0,20.0,1008.4,,2021,2,58,verano,False
2021-02-28,Talca,historical_csv,-35.4264,-71.6554,28.9,23.2,35.7,0.0,23.6,1001.0,,2021,2,59,verano,False
2021-03-01,Talca,historical_csv,-35.4264,-71.6554,24.1,16.4,32.2,0.0,8.9,1013.8,,2021,3,60,otono,False
2021-03-02,Talca,historical_csv,-35.4264,-71.6554,26.4,18.3,35.3,0.0,16.1,1011.9,,2021,3,61,otono,False
2021-03-03,Talca,historical_csv,-35.4264,-71.6554,24.8,19.9,33.2,0.0,14.0,1012.1,,2021,3,62,otono,False
2021-03-04,Talca,historical_csv,-35.4264,-71.6554,24.8,16.6,30.1,0.0,23.4,1018.3,,2021,3,63,otono,False
2021-03-05,Talca,historical_csv,-35.4264,-71.6554,25.2,18.3,30.1,0.0,18.6,1003.1,,2021,3,64,otono,False
2021-03-06,Talca,historical_csv,-35.4264,-71.6554,25.3,19.4,31.6,0.0,19.7,1016.0,,2021,3,65,otono,False
2021-03-07,Talca,historical_csv,-35.4264,-71.6554,28.0,21.7,36.8,0.0,12.1,1011.4,,2021,3,66,otono,False
2021-03-08,Talca,historical_csv,-35.4264,-71.6554,23.9,16.6,31.5,0.0,21.3,1020.4,,2021,3,67,otono,False
2021-03-09,Talca,historical_csv,-35.4264,-71.6554,25.9,18.6,34.5,0.0,6.9,1012.4,,2021,3,68,otono,False
2021-03-10,Talca,historical_csv,-35.4264,-71.6554,25.4,17.0,34.1,0.0,16.7,1010.9,,2021,3,69,otono,False
2021-03-11,Talca,historical_csv,-35.4264,-71.6554,25.8,20.7,34.7,0.0,23.3,1018.7,,2021,3,70,otono,False
2021-03-12,Talca,historical_csv,-35.4264,-71.6554,24.2,17.7,29.9,0.0,13.2,1016.9,,2021,3,71,otono,False
2021-03-13,Talca,historical_csv,-35.4264,-71.6554,25.5,17.7,34.4,3.4,19.7,1012.8,,2021,3,72,otono,False
2021-03-14,Talca,historical_csv,-35.4264,-71.6554,22.0,14.3,29.6,0.0,19.2,1013.3,,2021,3,73,otono,False
2021-03-15,Talca,historical_csv,-35.4264,-71.6554,24.8,17.0,32.7,5.3,19.2,1011.8,,2021,3,74,otono,False
2021-03-16,Talca,historical_csv,-35.4264,-71.6554,24.7,19.6,33.0,0.0,11.6,1014.3,,2021,3,75,otono,False
2021-03-17,Talca,historical_csv,-35.4264,-71.6554,25.1,19.4,33.3,0.0,11.9,1019.4,,2021,3,76,otono,False
2021-03-18,Talca,historical_csv,-35.4264,-71.6554,23.3,16.0,28.4,0.0,18.0,1026.8,,2021,3,77,otono,False
2021-03-19,Talca,historical_csv,-35.4264,-71.6554,25.4,19.1,34.3,6.7,19.6,999.1,,2021,3,78,otono,False
2021-03-20,Talca,historical_csv,-35.4264,-71.6554,23.6,15.5,29.1,0.0,17.2,1005.3,,2021,3,79,otono,False
2021-03-21,Talca,historical_csv,-35.4264,-71.6554,23.3,17.5,30.3,0.0,7.7,1012.0,,2021,3,80,otono,False
2021-03-22,Talca,historical_csv,-35.4264,-71.6554,24.6,18.0,31.4,0.0,16.6,1010.8,,2021,3,81,otono,False
2021-03-23,Talca,historical_csv,-35.4264,-71.6554,21.5,13.4,27.6,0.0,23.4,1008.0,,2021,3,82,otono,False
2021-03-24,Talca,historical_csv,-35.4264,-71.6554,22.1,16.4,29.8,0.0,20.3,1015.2,,2021,3,83,otono,False
2021-03-25,Talca,historical_csv,-35.4264,-71.6554,25.2,18.6,34.4,0.0,26.2,1015.5,,2021,3,84,otono,False
2021-03-26,Talca,historical_csv,-35.4264,-71.6554,23.1,16.8,27.7,0.0,16.1,1018.3,,2021,3,85,otono,False
2021-03-27,Talca,historical_csv,-35.4264,-71.6554,22.0,14.1,30.0,0.0,24.3,1010.7,,2021,3,86,otono,False
2021-03-28,Talca,historical_csv,-35.4264,-71.6554,20.6,12.6,28.5,0.0,14.7,1020.7,,2021,3,87,otono,False
2021-03-29,Talca,historical_csv,-35.4264,-71.6554,23.9,19.0,32.9,0.0,12.2,1012.7,,2021,3,88,otono,False
2021-03-30,Talca,historical_csv,-35.4264,-71.6554,23.4,16.9,28.1,0.0,14.7,1015.8,,2021,3,89,otono,False
2021-03-31,Talca,historical_csv,-35.4264,-71.6554,20.3,14.9,27.0,5.2,20.2,1010.0,,2021,3,90,otono,False
2021-04-01,Talca,historical_csv,-35.4264,-71.6554,20.8,13.4,29.7,0.0,23.5,1016.1,,2021,4,91,otono,False
2021-04-02,Talca,historical_csv,-35.4264,-71.6554,23.4,15.7,30.3,0.0,18.7,1010.7,,2021,4,92,otono,False
2021-04-03,Talca,historical_csv,-35.4264,-71.6554,22.8,17.7,31.9,0.0,22.9,1013.0,,2021,4,93,otono,False
2021-04-04,Talca,historical_csv,-35.4264,-71.6554,23.1,15.7,29.2,0.0,21.5,1018.6,,2021,4,94,otono,False
2021-04-05,Talca,historical_csv,-35.4264,-71.6554,22.3,17.2,30.8,0.0,25.6,1004.6,,2021,4,95,otono,False
2021-04-06,Talca,historical_csv,-35.4264,-71.6554,21.3,13.5,28.6,0.0,12.4,1023.8,,2021,4,96,otono,False
2021-04-07,Talca,historical_csv,-35.4264,-71.6554,19.2,11.9,26.7,0.0,23.1,1015.6,,2021,4,97,otono,False
2021-04-08,Talca,historical_csv,-35.4264,-71.6554,23.1,17.8,28.4,0.0,19.1,1018.5,,2021,4,98,otono,False
2021-04-09,Talca,historical_csv,-35.4264,-71.6554,18.5,10.5,23.0,0.0,14.5,1013.5,,2021,4,99,otono,False
2021-04-10,Talca,historical_csv,-35.4264,-71.6554,19.7,13.8,28.1,12.0,18.0,1007.7,,2021,4,100,otono,False
2021-04-11,Talca,historical_csv,-35.4264,-71.6554,23.7,16.6,29.0,0.0,8.9,1010.5,,2021,4,101,otono,False
2021-04-12,Talca,historical_csv,-35.4264,-71.6554,22.9,15.2,31.8,0.0,25.3,1011.8,,2021,4,102,otono,False
2021-04-13,Talca,historical_csv,-35.4264,-71.6554,18.5,10.0,27.2,0.0,13.8,1009.5,,2021,4,103,otono,False
2021-04-14,Talca,historical_csv,-35.4264,-71.6554,18.6,10.5,24.4,0.0,24.3,1018.4,,2021,4,104,otono,False
2021-04-15,Talca,historical_csv,-35.4264,-71.6554,20.7,14.1,25.9,0.0,9.3,1016.6,,2021,4,105,otono,False
2021-04-16,Talca,historical_csv,-35.4264,-71.6554,18.7,11.4,27.2,0.0,10.3,1004.5,,2021,4,106,otono,False
2021-04-17,Talca,historical_csv,-35.4264,-71.6554,19.5,14.6,28.9,13.9,21.1,1010.1,,2021,4,107,otono,False
2021-04-18,Talca,historical_csv,-35.4264,-71.6554,19.1,14.5,26.6,0.0,16.7,1009.5,,2021,4,108,otono,False
2021-04-19,Talca,historical_csv,-35.4264,-71.6554,19.1,14.6,26.1,0.0,15.5,1014.0,,2021,4,109,otono,False
2021-04-20,Talca,historical_csv,-35.4264,-71.6554,18.3,12.8,27.7,14.8,20.6,1020.2,,2021,4,110,otono,False
2021-04-21,Talca,historical_csv,-35.4264,-71.6554,17.7,9.4,23.3,0.0,14.1,1007.9,,2021,4,111,otono,False
2021-04-22,Talca,historical_csv,-35.4264,-71.6554,19.9,12.1,26.0,0.0,23.7,1008.7,,2021,4,112,otono,False
2021-04-23,Talca,historical_csv,-35.4264,-71.6554,16.8,9.3,24.0,0.0,24.2,1006.7,,2021,4,113,otono,False
2021-04-24,Talca,historical_csv,-35.4264,-71.6554,18.3,13.3,24.4,0.0,17.9,1015.6,,2021,4,114,otono,False
2021-04-25,Talca,historical_csv,-35.4264,-71.6554,19.2,11.8,26.1,0.0,14.3,1006.8,,2021,4,115,otono,False
2021-04-26,Talca,historical_csv,-35.4264,-71.6554,20.8,15.6,28.5,0.0,17.6,1015.2,,2021,4,116,otono,False
